"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","comparison"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DHRS13",0.184609331811982,2.03310113608374,0.502767248595437,0.61662106758192,0.717244609941894,-6.41282366792772,"DHRS13","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DEPDC1B",0.0802981855082797,1.64552883007172,0.183242983591009,0.855108542191263,0.902073985375484,-6.41286584593427,"DEPDC1B","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LINC00871",0.291416240531947,1.89287404383006,0.464226693451441,0.643852068480515,0.739797927660875,-6.41318063356143,"LINC00871","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CHD5",0.447606328188431,2.7526467744287,0.667102418761405,0.506787517280705,0.620494557000378,-6.41364829959534,"CHD5","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TTN",0.522872471959452,4.88993454890832,0.626227257340069,0.533098342797846,0.643909566334678,-6.41389540398779,"TTN","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ENTPD3-AS1",0.230463231143201,3.91243348278957,0.66268351817571,0.509592217499876,0.623072347660518,-6.41411976529653,"ENTPD3-AS1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DIPK1B",-0.263595244833476,2.31693129321436,-0.557258062509426,0.579034290226774,0.684848963617773,-6.41420472189614,"DIPK1B","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ITGB5",-0.342985925622145,5.68978380849498,-0.815582516636908,0.417359449691886,0.537164822579124,-6.4142447399351,"ITGB5","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CDO1",0.227392888596043,1.4223487641626,0.348269289804918,0.728629606262964,0.807976327542378,-6.41444157878975,"CDO1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.C14orf93",-0.142723406921156,2.74126378613472,-0.496820455627189,0.620788539108158,0.720966961630237,-6.41448945943066,"C14orf93","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CENPU",-0.184362936259717,2.27635533229024,-0.429227785543475,0.66900463472685,0.759589695921253,-6.4147584720611,"CENPU","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LINC01011",-0.127319052372505,1.56938051393852,-0.333899706818747,0.739399673953464,0.816644306236875,-6.41533188632118,"LINC01011","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TYMS",-0.218850442408857,2.14423363692544,-0.514195390706407,0.608647677529757,0.710598489642735,-6.41549238324151,"TYMS","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GLS2",0.16590988922707,1.30483253647243,0.497512707922048,0.62030277074578,0.720699174443109,-6.4158791305208,"GLS2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TRIP11",0.162848885918017,6.84179917504325,0.926046263121707,0.357432423839754,0.477026546773849,-6.41597581536073,"TRIP11","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PTPDC1",0.21787510050252,5.35043571394721,0.834316134470505,0.40678828397111,0.52617715124838,-6.41634844087453,"PTPDC1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CCNC",0.176489724935561,5.99663943629943,0.892845498090511,0.374834451154244,0.493927773199553,-6.41640533992182,"CCNC","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.FANCB",0.130375284460333,2.55570886960146,0.410789574679848,0.68241401405261,0.770689103399462,-6.41643810699373,"FANCB","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PIAS4",-0.146215151985682,3.58070494301581,-0.673046264254167,0.503014499786121,0.617005472089469,-6.4165306048318,"PIAS4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RELN",-0.739755390802285,2.7770225924758,-0.554960359170843,0.580600199453715,0.686232858389929,-6.41661038597298,"RELN","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TTLL9",0.103361849153056,1.67346165503864,0.323232851138954,0.74743059928867,0.823472690210324,-6.41663249508137,"TTLL9","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RIOK3",-0.165021166976991,6.51579606710298,-0.923978694938188,0.358500741733323,0.477861942812419,-6.41670031545039,"RIOK3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MAP3K6",-0.152692187190062,2.79213398028024,-0.362162033042821,0.718263216002448,0.799306225607736,-6.41688955403634,"MAP3K6","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MTF1",-0.15550778395137,4.19980536233821,-0.676398578374988,0.50089647013145,0.615387764315378,-6.41691604804082,"MTF1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DPP9",0.149243287224841,4.57085514746646,0.721918159140802,0.472619996586072,0.588819972442121,-6.41703755235458,"DPP9","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ADAMTS1",0.165078553074295,4.2767190923588,0.215617566246387,0.829880751212317,0.883773405573913,-6.41749072346797,"ADAMTS1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.KLHL4",0.427071320042156,2.79159915427126,0.634295271060615,0.527849749569462,0.638917304422266,-6.4176507973311,"KLHL4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MAP3K20",0.300542831594428,5.64661168823211,0.824084942519071,0.412539710608101,0.532285750501426,-6.41771981788842,"MAP3K20","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PDGFA",0.281003585967118,4.03918706578387,0.477242696058934,0.634598998024812,0.73221484779751,-6.41795009246701,"PDGFA","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CRAT",-0.184084159545105,2.40755835756799,-0.319035342669711,0.750599638733996,0.825319964761814,-6.4180426806456,"CRAT","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TEDC1",0.0961098864673857,1.65873401060159,0.235097478862142,0.814782465757757,0.871804735861159,-6.41810169236859,"TEDC1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF487",0.178194633260465,3.61089585335881,0.596334972043327,0.552771470140482,0.661840152154763,-6.41817433720182,"ZNF487","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.VEGFD",0.170486279748121,1.98508080812386,0.473900334351586,0.636966325935702,0.734147749576485,-6.41838138270992,"VEGFD","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CIART",-0.270316938858548,3.14084327854102,-0.761262410973217,0.448919680171491,0.566794539496889,-6.41850280477342,"CIART","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CLIC4",0.427391683214609,6.95766106136644,0.835428053744373,0.40617367795257,0.525678941817569,-6.41878724004715,"CLIC4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CCNA2",0.0259360593894336,1.54157843540322,0.0653987286502156,0.948032903492759,0.967250313475401,-6.41889340190904,"CCNA2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ARID5B",-0.43194277916809,7.50403532595076,-0.857860291562274,0.393747478307435,0.513565441032639,-6.41891227777606,"ARID5B","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.KNL1",0.136207508540882,2.12872625154801,0.254710727702331,0.799653660253543,0.861479505820267,-6.41908166212975,"KNL1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CD226",0.0823124745592839,2.85888477100997,0.154951961325174,0.877281373994435,0.918060745065836,-6.41923668583375,"CD226","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TRIM22",-0.249900156272655,4.98034356600141,-0.436560372092468,0.663703374221791,0.755302257558298,-6.41937584045577,"TRIM22","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CNTN3",-0.615903832947476,2.07805681003596,-0.584398952082879,0.560734449370366,0.668145826345837,-6.41992574735218,"CNTN3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GNA14",0.806586740219883,5.07006515249635,0.760725903583131,0.449244910666766,0.567085590755379,-6.42044579952717,"GNA14","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.C18orf54",0.0812525195771824,2.44350107297843,0.294281606536607,0.769366683164954,0.838938187693741,-6.42062742888264,"C18orf54","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.UCN",0.159233852668338,1.44294312866197,0.407219566445136,0.685022371229226,0.772648648306839,-6.42068577587018,"UCN","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MAPK11",0.15483687632742,2.11909959893145,0.397242904452876,0.69233188343833,0.778272849693975,-6.42073130934407,"MAPK11","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ABCA6",0.422863010836977,3.62656131224354,0.604773906075623,0.547184513141117,0.656770902215327,-6.42083289623814,"ABCA6","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ITGA9",0.307928518376125,5.28897990233877,0.541480421668791,0.58980673900309,0.694211102314073,-6.42091785077043,"ITGA9","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.FKRP",-0.140845272190945,3.37004008203474,-0.629392301800262,0.531030728749334,0.642040771027653,-6.42103416478106,"FKRP","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MAN2B1",-0.180158037056655,4.35002978858278,-0.65369114898334,0.515337116032703,0.628563135366377,-6.42110725815758,"MAN2B1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TRIM5",-0.0234949407443031,3.74866720777018,-0.0523186591284135,0.958415771140531,0.974452540668311,-6.42111429283396,"TRIM5","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.KCNQ1",-0.247725252190506,4.38179681668015,-0.441765193963811,0.659949029914062,0.752043665039202,-6.42111558657918,"KCNQ1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.COPS4",-0.141634459429967,5.27589366141339,-0.864381738421799,0.390171696945497,0.509698922832278,-6.42192672045886,"COPS4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PSMB7",-0.160907211593668,5.81940062292867,-0.856621845465085,0.394419611098728,0.514201082978491,-6.4225988262644,"PSMB7","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZBED6",0.0167301327221588,1.62677169562974,0.0358033700370786,0.971535556998473,0.982563202367354,-6.42276367945641,"ZBED6","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ADHFE1",0.186740519159029,3.53888180992888,0.588981458498849,0.557667539993528,0.665367654100297,-6.42285864339368,"ADHFE1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.INSIG2",0.15276562340712,4.8996037525554,0.762065075217788,0.448443437630989,0.566309909663449,-6.42343526001067,"INSIG2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MVD",0.168054625949932,3.9664469355643,0.675446120023324,0.501497753134421,0.61571500341659,-6.4235111048228,"MVD","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TMEM106A",0.0231414013453001,3.22581879395091,0.0572915762926909,0.954467358240377,0.971466967041433,-6.42358288430141,"TMEM106A","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TMEM9B-AS1",0.126853313222082,2.88363850664224,0.445772118819067,0.657063449564189,0.749767599011773,-6.42442770415477,"TMEM9B-AS1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.HAVCR2",-0.204438752063741,4.11803341584749,-0.475028765308682,0.636165609165178,0.733522809428897,-6.42473384733081,"HAVCR2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SAMD3",0.00796651864394961,2.98877556337106,0.00983058973765457,0.992182980558098,0.994936732379582,-6.42493741593126,"SAMD3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TMEM198",-0.209728646132288,2.3000400116892,-0.648858886904146,0.518438388093991,0.631389877340956,-6.42505586189887,"TMEM198","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CPSF3",0.130726567507669,4.60229373870237,0.759655495793829,0.449873986200647,0.567669472123209,-6.42553608339861,"CPSF3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TMEM265",0.011863463824119,1.84482306134116,0.0358817722631924,0.971473252633603,0.982562150831666,-6.42555536911697,"TMEM265","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SLC2A3",-0.515093076051873,7.62326984820437,-0.87278682083417,0.385610613796209,0.504809650156199,-6.42622382582889,"SLC2A3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ERMAP",-0.182193855646712,3.17978923889665,-0.537083542310075,0.592821281285635,0.696634503902331,-6.42648636209077,"ERMAP","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.TSPAN33",-0.0224938622704994,1.47146775714183,-0.0508242416272771,0.959602521564502,0.975353649841656,-6.42650931970861,"TSPAN33","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SRSF4",0.171154592404576,6.99823493677789,0.889365983474023,0.376688675293279,0.49592291695564,-6.42660752498404,"SRSF4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DLD",0.151945701495067,5.5149819360327,0.851744295775813,0.397104231608494,0.516902659405651,-6.42661215874112,"DLD","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.CXXC4",-0.311126462823954,3.57579477595922,-0.807921825001148,0.421727227615201,0.540990633872016,-6.42663282193923,"CXXC4","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZDHHC18",0.128033827318338,3.12380514317661,0.495596123245372,0.621648092688413,0.721574300538233,-6.42670102613954,"ZDHHC18","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.GLT8D2",0.214255524977717,2.60411035073708,0.504757313503135,0.615229244685911,0.716041119468261,-6.4274663190592,"GLT8D2","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.SEMA4A",0.29429233334335,3.82226054235193,0.418776517883046,0.676595933477165,0.765898191777723,-6.42761003664884,"SEMA4A","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF470",-0.154027901315133,2.64153448453933,-0.533691567953566,0.595154539906483,0.698608542122534,-6.42767545344604,"ZNF470","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.FBXO15",-0.103894017822969,1.36364616455262,-0.295113116279322,0.768733924635566,0.838476243423912,-6.42777658293295,"FBXO15","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DAPK1",0.278583845076417,4.67802170804906,0.301021291569415,0.764244854357393,0.83534103279383,-6.42805429952789,"DAPK1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MIR17HG",0.208492236983078,3.036104614294,0.417011078166055,0.677878621867625,0.766971240741655,-6.42832881210242,"MIR17HG","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LIG1",0.174910969137065,3.78424669841467,0.647776083348426,0.519134662434619,0.631705744774387,-6.42872269180008,"LIG1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LERFS",0.184551238123567,1.44868096447798,0.314933648818403,0.753699475358621,0.827650269483161,-6.42885420567097,"LERFS","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.PECAM1",-0.0435570803686848,5.0313173774688,-0.0758678189687222,0.939729223241929,0.9615721094111,-6.42886552497145,"PECAM1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF598",0.126967734427468,3.28872099517393,0.58795881252108,0.558350133577181,0.666021886352906,-6.42888212377208,"ZNF598","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.RSRC1",0.201507078030922,7.51882459615487,0.943115415832447,0.34869101667798,0.467897132319398,-6.42889332232133,"RSRC1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.STRA6",-0.109250034276799,1.18646188231115,-0.0956081893414772,0.924090936504486,0.950602029408169,-6.42929575074119,"STRA6","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.DAGLA",-0.0972032678261068,2.16217856765978,-0.265283108867602,0.791529025755156,0.854932621025409,-6.4294941095956,"DAGLA","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.ZNF3",0.133879196534632,4.18074373072386,0.697845825302849,0.487460735562624,0.602872654981379,-6.42965033687349,"ZNF3","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.COLEC11",-0.093026381136374,1.36255254953231,-0.183836030785947,0.85464508264553,0.901891833575676,-6.42995468571064,"COLEC11","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.LSMEM1",-0.23019252946374,3.25316222719294,-0.604002356754493,0.547689434435958,0.657128985522847,-6.43030207387867,"LSMEM1","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
"assignmentsChromaffin_cells.Chrom_SOX2_statusLow.MYH15",0.331862513040574,3.18541259364667,0.700518431634038,0.485803054474248,0.601506167502354,-6.43043834978678,"MYH15","assignmentsChromaffin_cells.Chrom_SOX2_statusLow"
